,loanid,month,amount
13560,4146,2022-10-31,12226
13561,4146,2022-11-30,12226
13562,4146,2022-12-31,12226
13563,4146,2023-01-31,12226
13564,4146,2023-02-28,12226
13565,4146,2023-03-31,12226
13566,4146,2023-04-30,12226
13567,4146,2023-05-31,12226
13568,4146,2023-06-30,12226
13569,4146,2023-07-31,12226
13570,4146,2023-08-31,12226
13571,4146,2023-09-30,12226
13572,4147,2022-10-31,49492
13573,4147,2022-11-30,49492
13574,4147,2022-12-31,49492
13575,4147,2023-01-31,49492
13576,4147,2023-02-28,49492
13577,4147,2023-03-31,49492
13578,4147,2023-04-30,49492
13579,4147,2023-05-31,49492
13580,4147,2023-06-30,49492
13581,4147,2023-07-31,49492
13582,4147,2023-08-31,49492
13583,4147,2023-09-30,49492
13584,4149,2022-10-31,69325
13585,4149,2022-11-30,69325
13586,4149,2022-12-31,69325
13587,4149,2023-01-31,69325
13588,4149,2023-02-28,69325
13589,4149,2023-03-31,69325
13590,4149,2023-04-30,69325
13591,4149,2023-05-31,69325
13592,4149,2023-06-30,69325
13593,4149,2023-07-31,69325
13594,4149,2023-08-31,69325
13595,4149,2023-09-30,69325
13596,4150,2022-10-31,31049
13597,4150,2022-11-30,31049
13598,4150,2022-12-31,31049
13599,4150,2023-01-31,31049
13600,4150,2023-02-28,31049
13601,4150,2023-03-31,31049
13602,4150,2023-04-30,31049
13603,4150,2023-05-31,31049
13604,4150,2023-06-30,31049
13605,4150,2023-07-31,31049
13606,4150,2023-08-31,31049
13607,4150,2023-09-30,31049
13608,4151,2022-10-31,33372
13609,4151,2022-11-30,33372
13610,4151,2022-12-31,33372
13611,4151,2023-01-31,33372
13612,4151,2023-02-28,33372
13613,4151,2023-03-31,33372
13614,4151,2023-04-30,33372
13615,4151,2023-05-31,33372
13616,4151,2023-06-30,33372
13617,4151,2023-07-31,33372
13618,4151,2023-08-31,33372
13619,4151,2023-09-30,33372
13620,4152,2022-10-31,34155
13621,4152,2022-11-30,34155
13622,4152,2022-12-31,34155
13623,4152,2023-01-31,34155
13624,4152,2023-02-28,34155
13625,4152,2023-03-31,34155
13626,4152,2023-04-30,34155
13627,4152,2023-05-31,34155
13628,4152,2023-06-30,34155
13629,4152,2023-07-31,34155
13630,4152,2023-08-31,34155
13631,4152,2023-09-30,34155
13632,4153,2022-10-31,63769
13633,4153,2022-11-30,63769
13634,4153,2022-12-31,63769
13635,4153,2023-01-31,63769
13636,4153,2023-02-28,63769
13637,4153,2023-03-31,63769
13638,4153,2023-04-30,63769
13639,4153,2023-05-31,63769
13640,4153,2023-06-30,63769
13641,4153,2023-07-31,63769
13642,4153,2023-08-31,63769
13643,4153,2023-09-30,63769
13644,4154,2022-10-31,43717
13645,4154,2022-11-30,43717
13646,4154,2022-12-31,43717
13647,4154,2023-01-31,43717
13648,4154,2023-02-28,43717
13649,4154,2023-03-31,43717
13650,4154,2023-04-30,43717
13651,4154,2023-05-31,43717
13652,4154,2023-06-30,43717
13653,4154,2023-07-31,43717
13654,4154,2023-08-31,43717
13655,4154,2023-09-30,43717
13656,4156,2022-10-31,57202
13657,4156,2022-11-30,57202
13658,4156,2022-12-31,57202
13659,4156,2023-01-31,57202
13660,4156,2023-02-28,57202
13661,4156,2023-03-31,57202
13662,4156,2023-04-30,57202
13663,4156,2023-05-31,57202
13664,4156,2023-06-30,57202
13665,4156,2023-07-31,57202
13666,4156,2023-08-31,57202
13667,4156,2023-09-30,57202
13668,4159,2022-10-31,67367
13669,4159,2022-11-30,67367
13670,4159,2022-12-31,67367
13671,4159,2023-01-31,67367
13672,4159,2023-02-28,67367
13673,4159,2023-03-31,67367
13674,4159,2023-04-30,67367
13675,4159,2023-05-31,67367
13676,4159,2023-06-30,67367
13677,4159,2023-07-31,67367
13678,4159,2023-08-31,67367
13679,4159,2023-09-30,67367
13680,4160,2022-10-31,48231
13681,4160,2022-11-30,48231
13682,4160,2022-12-31,48231
13683,4160,2023-01-31,48231
13684,4160,2023-02-28,48231
13685,4160,2023-03-31,48231
13686,4160,2023-04-30,48231
13687,4160,2023-05-31,48231
13688,4160,2023-06-30,48231
13689,4160,2023-07-31,48231
13690,4160,2023-08-31,48231
13691,4160,2023-09-30,48231
13692,4161,2022-10-31,97528
13693,4161,2022-11-30,97528
13694,4161,2022-12-31,97528
13695,4161,2023-01-31,97528
13696,4161,2023-02-28,97528
13697,4161,2023-03-31,97528
13698,4161,2023-04-30,97528
13699,4161,2023-05-31,97528
13700,4161,2023-06-30,97528
13701,4161,2023-07-31,97528
13702,4161,2023-08-31,97528
13703,4161,2023-09-30,97528
13704,4162,2022-10-31,52035
13705,4162,2022-11-30,52035
13706,4162,2022-12-31,52035
13707,4162,2023-01-31,52035
13708,4162,2023-02-28,52035
13709,4162,2023-03-31,52035
13710,4162,2023-04-30,52035
13711,4162,2023-05-31,52035
13712,4162,2023-06-30,52035
13713,4162,2023-07-31,52035
13714,4162,2023-08-31,52035
13715,4162,2023-09-30,52035
13716,4163,2022-10-31,29586
13717,4163,2022-11-30,29586
13718,4163,2022-12-31,29586
13719,4163,2023-01-31,29586
13720,4163,2023-02-28,29586
13721,4163,2023-03-31,29586
13722,4163,2023-04-30,29586
13723,4163,2023-05-31,29586
13724,4163,2023-06-30,29586
13725,4163,2023-07-31,29586
13726,4163,2023-08-31,29586
13727,4163,2023-09-30,29586
13728,4165,2022-10-31,63774
13729,4165,2022-11-30,63774
13730,4165,2022-12-31,63774
13731,4165,2023-01-31,63774
13732,4165,2023-02-28,63774
13733,4165,2023-03-31,63774
13734,4165,2023-04-30,63774
13735,4165,2023-05-31,63774
13736,4165,2023-06-30,63774
13737,4165,2023-07-31,63774
13738,4165,2023-08-31,63774
13739,4165,2023-09-30,63774
13740,4166,2022-10-31,43284
13741,4166,2022-11-30,43284
13742,4166,2022-12-31,43284
13743,4166,2023-01-31,43284
13744,4166,2023-02-28,43284
13745,4166,2023-03-31,43284
13746,4166,2023-04-30,43284
13747,4166,2023-05-31,43284
13748,4166,2023-06-30,43284
13749,4166,2023-07-31,43284
13750,4166,2023-08-31,43284
13751,4166,2023-09-30,43284
13752,4167,2022-10-31,51306
13753,4167,2022-11-30,51306
13754,4167,2022-12-31,51306
13755,4167,2023-01-31,51306
13756,4167,2023-02-28,51306
13757,4167,2023-03-31,51306
13758,4167,2023-04-30,51306
13759,4167,2023-05-31,51306
13760,4167,2023-06-30,51306
13761,4167,2023-07-31,51306
13762,4167,2023-08-31,51306
13763,4167,2023-09-30,51306
13764,4168,2022-10-31,40628
13765,4168,2022-11-30,40628
13766,4168,2022-12-31,40628
13767,4168,2023-01-31,40628
13768,4168,2023-02-28,40628
13769,4168,2023-03-31,40628
13770,4168,2023-04-30,40628
13771,4168,2023-05-31,40628
13772,4168,2023-06-30,40628
13773,4168,2023-07-31,40628
13774,4168,2023-08-31,40628
13775,4168,2023-09-30,40628
13776,4169,2022-10-31,30007
13777,4169,2022-11-30,30007
13778,4169,2022-12-31,30007
13779,4169,2023-01-31,30007
13780,4169,2023-02-28,30007
13781,4169,2023-03-31,30007
13782,4169,2023-04-30,30007
13783,4169,2023-05-31,30007
13784,4169,2023-06-30,30007
13785,4169,2023-07-31,30007
13786,4169,2023-08-31,30007
13787,4169,2023-09-30,30007
13788,4171,2022-10-31,52348
13789,4171,2022-11-30,52348
13790,4171,2022-12-31,52348
13791,4171,2023-01-31,52348
13792,4171,2023-02-28,52348
13793,4171,2023-03-31,52348
13794,4171,2023-04-30,52348
13795,4171,2023-05-31,52348
13796,4171,2023-06-30,52348
13797,4171,2023-07-31,52348
13798,4171,2023-08-31,52348
13799,4171,2023-09-30,52348
13800,4172,2022-10-31,33274
13801,4172,2022-11-30,33274
13802,4172,2022-12-31,33274
13803,4172,2023-01-31,33274
13804,4172,2023-02-28,33274
13805,4172,2023-03-31,33274
13806,4172,2023-04-30,33274
13807,4172,2023-05-31,33274
13808,4172,2023-06-30,33274
13809,4172,2023-07-31,33274
13810,4172,2023-08-31,33274
13811,4172,2023-09-30,33274
13812,4173,2022-10-31,73485
13813,4173,2022-11-30,73485
13814,4173,2022-12-31,73485
13815,4173,2023-01-31,73485
13816,4173,2023-02-28,73485
13817,4173,2023-03-31,73485
13818,4173,2023-04-30,73485
13819,4173,2023-05-31,73485
13820,4173,2023-06-30,73485
13821,4173,2023-07-31,73485
13822,4173,2023-08-31,73485
13823,4173,2023-09-30,73485
13824,4174,2022-10-31,10683
13825,4174,2022-11-30,10683
13826,4174,2022-12-31,10683
13827,4174,2023-01-31,10683
13828,4174,2023-02-28,10683
13829,4174,2023-03-31,10683
13830,4174,2023-04-30,10683
13831,4174,2023-05-31,10683
13832,4174,2023-06-30,10683
13833,4174,2023-07-31,10683
13834,4174,2023-08-31,10683
13835,4174,2023-09-30,10683
13836,4175,2022-10-31,87897
13837,4175,2022-11-30,87897
13838,4175,2022-12-31,87897
13839,4175,2023-01-31,87897
13840,4175,2023-02-28,87897
13841,4175,2023-03-31,87897
13842,4175,2023-04-30,87897
13843,4175,2023-05-31,87897
13844,4175,2023-06-30,87897
13845,4175,2023-07-31,87897
13846,4175,2023-08-31,87897
13847,4175,2023-09-30,87897
13848,4176,2022-10-31,29121
13849,4176,2022-11-30,29121
13850,4176,2022-12-31,29121
13851,4176,2023-01-31,29121
13852,4176,2023-02-28,29121
13853,4176,2023-03-31,29121
13854,4176,2023-04-30,29121
13855,4176,2023-05-31,29121
13856,4176,2023-06-30,29121
13857,4176,2023-07-31,29121
13858,4176,2023-08-31,29121
13859,4176,2023-09-30,29121
13860,4177,2022-10-31,14301
13861,4177,2022-11-30,14301
13862,4177,2022-12-31,14301
13863,4177,2023-01-31,14301
13864,4177,2023-02-28,14301
13865,4177,2023-03-31,14301
13866,4177,2023-04-30,14301
13867,4177,2023-05-31,14301
13868,4177,2023-06-30,14301
13869,4177,2023-07-31,14301
13870,4177,2023-08-31,14301
13871,4177,2023-09-30,14301
13872,4178,2022-10-31,21047
13873,4178,2022-11-30,21047
13874,4178,2022-12-31,21047
13875,4178,2023-01-31,21047
13876,4178,2023-02-28,21047
13877,4178,2023-03-31,21047
13878,4178,2023-04-30,21047
13879,4178,2023-05-31,21047
13880,4178,2023-06-30,21047
13881,4178,2023-07-31,21047
13882,4178,2023-08-31,21047
13883,4178,2023-09-30,21047
13884,4179,2022-10-31,66849
13885,4179,2022-11-30,66849
13886,4179,2022-12-31,66849
13887,4179,2023-01-31,66849
13888,4179,2023-02-28,66849
13889,4179,2023-03-31,66849
13890,4179,2023-04-30,66849
13891,4179,2023-05-31,66849
13892,4179,2023-06-30,66849
13893,4179,2023-07-31,66849
13894,4179,2023-08-31,66849
13895,4179,2023-09-30,66849
13896,4180,2022-10-31,95507
13897,4180,2022-11-30,95507
13898,4180,2022-12-31,95507
13899,4180,2023-01-31,95507
13900,4180,2023-02-28,95507
13901,4180,2023-03-31,95507
13902,4180,2023-04-30,95507
13903,4180,2023-05-31,95507
13904,4180,2023-06-30,95507
13905,4180,2023-07-31,95507
13906,4180,2023-08-31,95507
13907,4180,2023-09-30,95507
13908,4181,2022-10-31,61153
13909,4181,2022-11-30,61153
13910,4181,2022-12-31,61153
13911,4181,2023-01-31,61153
13912,4181,2023-02-28,61153
13913,4181,2023-03-31,61153
13914,4181,2023-04-30,61153
13915,4181,2023-05-31,61153
13916,4181,2023-06-30,61153
13917,4181,2023-07-31,61153
13918,4181,2023-08-31,61153
13919,4181,2023-09-30,61153
13920,4182,2022-10-31,24707
13921,4182,2022-11-30,24707
13922,4182,2022-12-31,24707
13923,4182,2023-01-31,24707
13924,4182,2023-02-28,24707
13925,4182,2023-03-31,24707
13926,4182,2023-04-30,24707
13927,4182,2023-05-31,24707
13928,4182,2023-06-30,24707
13929,4182,2023-07-31,24707
13930,4182,2023-08-31,24707
13931,4182,2023-09-30,24707
13932,4183,2022-10-31,58677
13933,4183,2022-11-30,58677
13934,4183,2022-12-31,58677
13935,4183,2023-01-31,58677
13936,4183,2023-02-28,58677
13937,4183,2023-03-31,58677
13938,4183,2023-04-30,58677
13939,4183,2023-05-31,58677
13940,4183,2023-06-30,58677
13941,4183,2023-07-31,58677
13942,4183,2023-08-31,58677
13943,4183,2023-09-30,58677
13944,4184,2022-10-31,73629
13945,4184,2022-11-30,73629
13946,4184,2022-12-31,73629
13947,4184,2023-01-31,73629
13948,4184,2023-02-28,73629
13949,4184,2023-03-31,73629
13950,4184,2023-04-30,73629
13951,4184,2023-05-31,73629
13952,4184,2023-06-30,73629
13953,4184,2023-07-31,73629
13954,4184,2023-08-31,73629
13955,4184,2023-09-30,73629
13956,4185,2022-10-31,45548
13957,4185,2022-11-30,45548
13958,4185,2022-12-31,45548
13959,4185,2023-01-31,45548
13960,4185,2023-02-28,45548
13961,4185,2023-03-31,45548
13962,4185,2023-04-30,45548
13963,4185,2023-05-31,45548
13964,4185,2023-06-30,45548
13965,4185,2023-07-31,45548
13966,4185,2023-08-31,45548
13967,4185,2023-09-30,45548
13968,4186,2022-10-31,96136
13969,4186,2022-11-30,96136
13970,4186,2022-12-31,96136
13971,4186,2023-01-31,96136
13972,4186,2023-02-28,96136
13973,4186,2023-03-31,96136
13974,4186,2023-04-30,96136
13975,4186,2023-05-31,96136
13976,4186,2023-06-30,96136
13977,4186,2023-07-31,96136
13978,4186,2023-08-31,96136
13979,4186,2023-09-30,96136
13980,4187,2022-10-31,20523
13981,4187,2022-11-30,20523
13982,4187,2022-12-31,20523
13983,4187,2023-01-31,20523
13984,4187,2023-02-28,20523
13985,4187,2023-03-31,20523
13986,4187,2023-04-30,20523
13987,4187,2023-05-31,20523
13988,4187,2023-06-30,20523
13989,4187,2023-07-31,20523
13990,4187,2023-08-31,20523
13991,4187,2023-09-30,20523
13992,4188,2022-10-31,30456
13993,4188,2022-11-30,30456
13994,4188,2022-12-31,30456
13995,4188,2023-01-31,30456
13996,4188,2023-02-28,30456
13997,4188,2023-03-31,30456
13998,4188,2023-04-30,30456
13999,4188,2023-05-31,30456
14000,4188,2023-06-30,30456
14001,4188,2023-07-31,30456
14002,4188,2023-08-31,30456
14003,4188,2023-09-30,30456
14004,4189,2022-10-31,42444
14005,4189,2022-11-30,42444
14006,4189,2022-12-31,42444
14007,4189,2023-01-31,42444
14008,4189,2023-02-28,42444
14009,4189,2023-03-31,42444
14010,4189,2023-04-30,42444
14011,4189,2023-05-31,42444
14012,4189,2023-06-30,42444
14013,4189,2023-07-31,42444
14014,4189,2023-08-31,42444
14015,4189,2023-09-30,42444
14016,4190,2022-10-31,87142
14017,4190,2022-11-30,87142
14018,4190,2022-12-31,87142
14019,4190,2023-01-31,87142
14020,4190,2023-02-28,87142
14021,4190,2023-03-31,87142
14022,4190,2023-04-30,87142
14023,4190,2023-05-31,87142
14024,4190,2023-06-30,87142
14025,4190,2023-07-31,87142
14026,4190,2023-08-31,87142
14027,4190,2023-09-30,87142
14028,4191,2022-10-31,18613
14029,4191,2022-11-30,18613
14030,4191,2022-12-31,18613
14031,4191,2023-01-31,18613
14032,4191,2023-02-28,18613
14033,4191,2023-03-31,18613
14034,4191,2023-04-30,18613
14035,4191,2023-05-31,18613
14036,4191,2023-06-30,18613
14037,4191,2023-07-31,18613
14038,4191,2023-08-31,18613
14039,4191,2023-09-30,18613
14040,4195,2022-10-31,11844
14041,4195,2022-11-30,11844
14042,4195,2022-12-31,11844
14043,4195,2023-01-31,11844
14044,4195,2023-02-28,11844
14045,4195,2023-03-31,11844
14046,4195,2023-04-30,11844
14047,4195,2023-05-31,11844
14048,4195,2023-06-30,11844
14049,4195,2023-07-31,11844
14050,4195,2023-08-31,11844
14051,4195,2023-09-30,11844
14052,4196,2022-10-31,71751
14053,4196,2022-11-30,71751
14054,4196,2022-12-31,71751
14055,4196,2023-01-31,71751
14056,4196,2023-02-28,71751
14057,4196,2023-03-31,71751
14058,4196,2023-04-30,71751
14059,4196,2023-05-31,71751
14060,4196,2023-06-30,71751
14061,4196,2023-07-31,71751
14062,4196,2023-08-31,71751
14063,4196,2023-09-30,71751
14064,4197,2022-10-31,99306
14065,4197,2022-11-30,99306
14066,4197,2022-12-31,99306
14067,4197,2023-01-31,99306
14068,4197,2023-02-28,99306
14069,4197,2023-03-31,99306
14070,4197,2023-04-30,99306
14071,4197,2023-05-31,99306
14072,4197,2023-06-30,99306
14073,4197,2023-07-31,99306
14074,4197,2023-08-31,99306
14075,4197,2023-09-30,99306
14076,4199,2022-10-31,47560
14077,4199,2022-11-30,47560
14078,4199,2022-12-31,47560
14079,4199,2023-01-31,47560
14080,4199,2023-02-28,47560
14081,4199,2023-03-31,47560
14082,4199,2023-04-30,47560
14083,4199,2023-05-31,47560
14084,4199,2023-06-30,47560
14085,4199,2023-07-31,47560
14086,4199,2023-08-31,47560
14087,4199,2023-09-30,47560
14088,4200,2022-10-31,45458
14089,4200,2022-11-30,45458
14090,4200,2022-12-31,45458
14091,4200,2023-01-31,45458
14092,4200,2023-02-28,45458
14093,4200,2023-03-31,45458
14094,4200,2023-04-30,45458
14095,4200,2023-05-31,45458
14096,4200,2023-06-30,45458
14097,4200,2023-07-31,45458
14098,4200,2023-08-31,45458
14099,4200,2023-09-30,45458
14100,4201,2022-10-31,75617
14101,4201,2022-11-30,75617
14102,4201,2022-12-31,75617
14103,4201,2023-01-31,75617
14104,4201,2023-02-28,75617
14105,4201,2023-03-31,75617
14106,4201,2023-04-30,75617
14107,4201,2023-05-31,75617
14108,4201,2023-06-30,75617
14109,4201,2023-07-31,75617
14110,4201,2023-08-31,75617
14111,4201,2023-09-30,75617
14112,4202,2022-10-31,98778
14113,4202,2022-11-30,98778
14114,4202,2022-12-31,98778
14115,4202,2023-01-31,98778
14116,4202,2023-02-28,98778
14117,4202,2023-03-31,98778
14118,4202,2023-04-30,98778
14119,4202,2023-05-31,98778
14120,4202,2023-06-30,98778
14121,4202,2023-07-31,98778
14122,4202,2023-08-31,98778
14123,4202,2023-09-30,98778
14124,4204,2022-10-31,89672
14125,4204,2022-11-30,89672
14126,4204,2022-12-31,89672
14127,4204,2023-01-31,89672
14128,4204,2023-02-28,89672
14129,4204,2023-03-31,89672
14130,4204,2023-04-30,89672
14131,4204,2023-05-31,89672
14132,4204,2023-06-30,89672
14133,4204,2023-07-31,89672
14134,4204,2023-08-31,89672
14135,4204,2023-09-30,89672
14136,4205,2022-10-31,12350
14137,4205,2022-11-30,12350
14138,4205,2022-12-31,12350
14139,4205,2023-01-31,12350
14140,4205,2023-02-28,12350
14141,4205,2023-03-31,12350
14142,4205,2023-04-30,12350
14143,4205,2023-05-31,12350
14144,4205,2023-06-30,12350
14145,4205,2023-07-31,12350
14146,4205,2023-08-31,12350
14147,4205,2023-09-30,12350
14148,4206,2022-10-31,20140
14149,4206,2022-11-30,20140
14150,4206,2022-12-31,20140
14151,4206,2023-01-31,20140
14152,4206,2023-02-28,20140
14153,4206,2023-03-31,20140
14154,4206,2023-04-30,20140
14155,4206,2023-05-31,20140
14156,4206,2023-06-30,20140
14157,4206,2023-07-31,20140
14158,4206,2023-08-31,20140
14159,4206,2023-09-30,20140
14160,4208,2022-10-31,59135
14161,4208,2022-11-30,59135
14162,4208,2022-12-31,59135
14163,4208,2023-01-31,59135
14164,4208,2023-02-28,59135
14165,4208,2023-03-31,59135
14166,4208,2023-04-30,59135
14167,4208,2023-05-31,59135
14168,4208,2023-06-30,59135
14169,4208,2023-07-31,59135
14170,4208,2023-08-31,59135
14171,4208,2023-09-30,59135
14172,4209,2022-10-31,70786
14173,4209,2022-11-30,70786
14174,4209,2022-12-31,70786
14175,4209,2023-01-31,70786
14176,4209,2023-02-28,70786
14177,4209,2023-03-31,70786
14178,4209,2023-04-30,70786
14179,4209,2023-05-31,70786
14180,4209,2023-06-30,70786
14181,4209,2023-07-31,70786
14182,4209,2023-08-31,70786
14183,4209,2023-09-30,70786
14184,4210,2022-10-31,67779
14185,4210,2022-11-30,67779
14186,4210,2022-12-31,67779
14187,4210,2023-01-31,67779
14188,4210,2023-02-28,67779
14189,4210,2023-03-31,67779
14190,4210,2023-04-30,67779
14191,4210,2023-05-31,67779
14192,4210,2023-06-30,67779
14193,4210,2023-07-31,67779
14194,4210,2023-08-31,67779
14195,4210,2023-09-30,67779
14196,4211,2022-10-31,29300
14197,4211,2022-11-30,29300
14198,4211,2022-12-31,29300
14199,4211,2023-01-31,29300
14200,4211,2023-02-28,29300
14201,4211,2023-03-31,29300
14202,4211,2023-04-30,29300
14203,4211,2023-05-31,29300
14204,4211,2023-06-30,29300
14205,4211,2023-07-31,29300
14206,4211,2023-08-31,29300
14207,4211,2023-09-30,29300
14208,4212,2022-10-31,65970
14209,4212,2022-11-30,65970
14210,4212,2022-12-31,65970
14211,4212,2023-01-31,65970
14212,4212,2023-02-28,65970
14213,4212,2023-03-31,65970
14214,4212,2023-04-30,65970
14215,4212,2023-05-31,65970
14216,4212,2023-06-30,65970
14217,4212,2023-07-31,65970
14218,4212,2023-08-31,65970
14219,4212,2023-09-30,65970
14220,4215,2022-10-31,67171
14221,4215,2022-11-30,67171
14222,4215,2022-12-31,67171
14223,4215,2023-01-31,67171
14224,4215,2023-02-28,67171
14225,4215,2023-03-31,67171
14226,4215,2023-04-30,67171
14227,4215,2023-05-31,67171
14228,4215,2023-06-30,67171
14229,4215,2023-07-31,67171
14230,4215,2023-08-31,67171
14231,4215,2023-09-30,67171
14232,4216,2022-10-31,59803
14233,4216,2022-11-30,59803
14234,4216,2022-12-31,59803
14235,4216,2023-01-31,59803
14236,4216,2023-02-28,59803
14237,4216,2023-03-31,59803
14238,4216,2023-04-30,59803
14239,4216,2023-05-31,59803
14240,4216,2023-06-30,59803
14241,4216,2023-07-31,59803
14242,4216,2023-08-31,59803
14243,4216,2023-09-30,59803
14244,4217,2022-10-31,91942
14245,4217,2022-11-30,91942
14246,4217,2022-12-31,91942
14247,4217,2023-01-31,91942
14248,4217,2023-02-28,91942
14249,4217,2023-03-31,91942
14250,4217,2023-04-30,91942
14251,4217,2023-05-31,91942
14252,4217,2023-06-30,91942
14253,4217,2023-07-31,91942
14254,4217,2023-08-31,91942
14255,4217,2023-09-30,91942
14256,4218,2022-10-31,34055
14257,4218,2022-11-30,34055
14258,4218,2022-12-31,34055
14259,4218,2023-01-31,34055
14260,4218,2023-02-28,34055
14261,4218,2023-03-31,34055
14262,4218,2023-04-30,34055
14263,4218,2023-05-31,34055
14264,4218,2023-06-30,34055
14265,4218,2023-07-31,34055
14266,4218,2023-08-31,34055
14267,4218,2023-09-30,34055
14268,4220,2022-10-31,12290
14269,4220,2022-11-30,12290
14270,4220,2022-12-31,12290
14271,4220,2023-01-31,12290
14272,4220,2023-02-28,12290
14273,4220,2023-03-31,12290
14274,4220,2023-04-30,12290
14275,4220,2023-05-31,12290
14276,4220,2023-06-30,12290
14277,4220,2023-07-31,12290
14278,4220,2023-08-31,12290
14279,4220,2023-09-30,12290
14280,4222,2022-10-31,25747
14281,4222,2022-11-30,25747
14282,4222,2022-12-31,25747
14283,4222,2023-01-31,25747
14284,4222,2023-02-28,25747
14285,4222,2023-03-31,25747
14286,4222,2023-04-30,25747
14287,4222,2023-05-31,25747
14288,4222,2023-06-30,25747
14289,4222,2023-07-31,25747
14290,4222,2023-08-31,25747
14291,4222,2023-09-30,25747
14292,4223,2022-10-31,33881
14293,4223,2022-11-30,33881
