Branch,Type,Amount,IssueDate,DueDate,InterestRate,Status
E,Auto,30278,9/1/2020,8/17/2023,0.116462844,NORM
E,Auto,31685,9/1/2020,8/22/2022,0.081007295,NORM
E,Auto,19298,9/1/2020,8/22/2022,0.085562833,OVRD
E,Auto,23502,9/1/2020,8/17/2023,0.101953753,NPL
E,Auto,53265,9/1/2020,8/6/2025,0.106202635,OVRD
E,Auto,63317,9/1/2020,8/17/2023,0.093391373,NORM
E,Auto,24074,9/1/2020,8/22/2022,0.092895386,OVRD
E,Auto,45500,9/1/2020,8/6/2025,0.094549376,OVRD
E,Auto,30763,9/1/2020,8/17/2023,0.086374757,NPL
E,Auto,37483,9/1/2020,8/11/2024,0.104719481,NORM
E,Auto,39744,9/1/2020,8/11/2024,0.082740501,NPL
E,Auto,82754,9/1/2020,8/11/2024,0.090755516,NPL
E,Auto,89236,9/1/2020,8/11/2024,0.115587503,NORM
E,Auto,73539,9/1/2020,8/17/2023,0.117380187,NPL
E,Auto,92775,9/1/2020,8/17/2023,0.082956151,NPL
E,Auto,37074,9/1/2020,8/11/2024,0.104773795,NPL
E,Auto,68630,9/1/2020,8/17/2023,0.100009002,NORM
E,Auto,36040,9/1/2020,8/22/2022,0.110264012,NPL
E,Auto,74159,9/1/2020,8/6/2025,0.115739799,OVRD
E,Auto,64053,9/1/2020,8/17/2023,0.097336537,NPL
E,Auto,80819,9/1/2020,8/6/2025,0.104273734,OVRD
E,Auto,31647,9/1/2020,8/27/2021,0.089042647,OVRD
E,Auto,84382,9/1/2020,8/11/2024,0.091941532,OVRD
E,Auto,37198,9/1/2020,8/6/2025,0.117040667,OVRD
E,Auto,65886,9/1/2020,8/17/2023,0.085319229,NPL
E,Auto,94609,9/1/2020,8/22/2022,0.114919696,NPL
E,Auto,20300,9/1/2020,8/17/2023,0.11183794,NORM
E,Auto,60363,9/1/2020,8/11/2024,0.084756164,NORM
E,Auto,52342,9/1/2020,8/27/2021,0.098717838,NORM
E,Auto,56363,9/1/2020,8/6/2025,0.09065835,NPL
E,Auto,19037,9/1/2020,8/6/2025,0.082552416,OVRD
E,Auto,66135,9/1/2020,8/17/2023,0.082463731,NPL
E,Auto,50073,9/1/2020,8/17/2023,0.081313188,NPL
E,Auto,56989,9/1/2020,8/22/2022,0.117788452,NPL
E,Auto,35910,9/1/2020,8/27/2021,0.116323886,OVRD
E,Auto,52669,9/1/2020,8/6/2025,0.089839433,OVRD
E,Auto,38464,9/1/2020,8/6/2025,0.090483342,OVRD
E,Auto,69763,9/1/2020,8/11/2024,0.10255846,OVRD
E,Auto,23351,9/1/2020,8/17/2023,0.080178734,OVRD
E,Auto,44679,9/1/2020,8/17/2023,0.082115515,OVRD
E,Auto,53435,9/1/2020,8/27/2021,0.094157515,NORM
E,Auto,74712,9/1/2020,8/27/2021,0.112359431,NORM
E,Auto,58083,9/1/2020,8/17/2023,0.106557568,NORM
E,Auto,51526,9/1/2020,8/11/2024,0.083824972,NPL
E,Auto,26913,9/1/2020,8/17/2023,0.109003654,OVRD
E,Auto,69113,9/1/2020,8/22/2022,0.090129128,NORM
E,Auto,94628,9/1/2020,8/17/2023,0.11593485,NORM
E,Auto,30497,9/1/2020,8/27/2021,0.096130457,NORM
E,Auto,97952,9/1/2020,8/17/2023,0.103766514,NORM
E,Auto,80117,9/1/2020,8/27/2021,0.107250162,NORM
E,Auto,76480,9/1/2020,8/27/2021,0.117739442,NORM
E,Auto,86716,9/1/2020,8/27/2021,0.108721407,OVRD
E,Auto,64000,9/1/2020,8/6/2025,0.111797639,OVRD
E,Auto,84767,9/1/2020,8/22/2022,0.104853471,NORM
E,Auto,35898,9/1/2020,8/6/2025,0.089959231,NORM
E,Auto,58151,9/1/2020,8/17/2023,0.114606679,NPL
E,Auto,10391,9/1/2020,8/27/2021,0.095332493,NORM
E,Auto,52810,9/1/2020,8/27/2021,0.102005564,NPL
E,Auto,65312,9/1/2020,8/11/2024,0.117269071,NPL
E,Auto,88174,9/1/2020,8/27/2021,0.119394065,OVRD
E,Auto,46937,9/1/2020,8/27/2021,0.090171948,NPL
E,Auto,53803,9/1/2020,8/6/2025,0.08914271,NPL
E,Auto,87407,9/1/2020,8/17/2023,0.095793334,OVRD
E,Auto,21820,9/1/2020,8/11/2024,0.080392631,OVRD
E,Auto,16631,9/1/2020,8/22/2022,0.088928559,NPL
E,Auto,28118,9/1/2020,8/27/2021,0.087181777,OVRD
E,Auto,84111,9/1/2020,8/6/2025,0.106974693,NORM
E,Auto,52119,9/1/2020,8/17/2023,0.109016567,OVRD
E,Auto,29875,9/1/2020,8/27/2021,0.09019858,NPL
E,Auto,18806,9/1/2020,8/27/2021,0.086505513,OVRD
C,Personal,28787,10/1/2020,9/26/2021,0.081077345,OVRD
C,Personal,76555,10/1/2020,9/10/2024,0.100542987,OVRD
C,Personal,57737,10/1/2020,9/16/2023,0.109357054,NORM
C,Personal,97042,10/1/2020,9/21/2022,0.102850118,NPL
C,Personal,93541,10/1/2020,9/16/2023,0.089791843,NPL
C,Personal,17683,10/1/2020,9/26/2021,0.115422422,NPL
C,Personal,91551,10/1/2020,9/5/2025,0.080500762,NORM
C,Personal,55016,10/1/2020,9/10/2024,0.111530268,NPL
C,Personal,78955,10/1/2020,9/5/2025,0.114573934,OVRD
C,Personal,72097,10/1/2020,9/10/2024,0.106826073,OVRD
C,Personal,97266,10/1/2020,9/26/2021,0.104710496,NORM
C,Personal,31073,10/1/2020,9/21/2022,0.081200432,NPL
C,Personal,99746,10/1/2020,9/26/2021,0.090907393,NORM
C,Personal,83751,10/1/2020,9/10/2024,0.109460214,NPL
C,Personal,44576,10/1/2020,9/10/2024,0.090929355,OVRD
C,Personal,27647,10/1/2020,9/21/2022,0.102182522,NPL
C,Personal,91175,10/1/2020,9/16/2023,0.111969124,NPL
C,Personal,20179,10/1/2020,9/26/2021,0.098121232,OVRD
C,Personal,12908,10/1/2020,9/10/2024,0.110341321,NPL
C,Personal,91655,10/1/2020,9/10/2024,0.119347472,NORM
C,Personal,66808,10/1/2020,9/16/2023,0.100164553,NPL
C,Personal,54927,10/1/2020,9/10/2024,0.111315052,NPL
C,Personal,92086,10/1/2020,9/10/2024,0.080760885,NORM
C,Personal,92436,10/1/2020,9/26/2021,0.114360007,OVRD
C,Personal,21386,10/1/2020,9/5/2025,0.102702452,OVRD
C,Personal,60374,10/1/2020,9/21/2022,0.087480596,NORM
C,Personal,93667,10/1/2020,9/10/2024,0.111807697,OVRD
C,Personal,56374,10/1/2020,9/10/2024,0.094593865,NORM
C,Personal,82464,10/1/2020,9/21/2022,0.084369582,NPL
C,Personal,65419,10/1/2020,9/21/2022,0.114439612,NORM
C,Personal,34069,10/1/2020,9/10/2024,0.113443764,NORM
C,Personal,69587,10/1/2020,9/5/2025,0.102337261,NORM
C,Personal,70906,10/1/2020,9/16/2023,0.101983331,OVRD
C,Personal,45903,10/1/2020,9/26/2021,0.117149196,NPL
C,Personal,40115,10/1/2020,9/26/2021,0.101751516,NPL
C,Personal,56857,10/1/2020,9/16/2023,0.105129117,NPL
C,Personal,22900,10/1/2020,9/16/2023,0.104855464,NPL
C,Personal,75920,10/1/2020,9/5/2025,0.102796197,OVRD
C,Personal,43158,10/1/2020,9/10/2024,0.115466826,NPL
C,Personal,48840,10/1/2020,9/16/2023,0.09151636,NPL
C,Personal,24971,10/1/2020,9/16/2023,0.110390593,NORM
C,Personal,59580,10/1/2020,9/16/2023,0.090013787,NPL
C,Personal,70165,10/1/2020,9/10/2024,0.107235666,NPL
C,Personal,93200,10/1/2020,9/5/2025,0.105007076,NORM
C,Personal,68696,10/1/2020,9/5/2025,0.09597154,OVRD
C,Personal,24726,10/1/2020,9/16/2023,0.087179664,NORM
C,Personal,58277,10/1/2020,9/16/2023,0.10133217,NPL
C,Personal,24742,10/1/2020,9/10/2024,0.087938817,OVRD
C,Personal,96951,10/1/2020,9/10/2024,0.09615656,NPL
C,Personal,95470,10/1/2020,9/26/2021,0.119771589,OVRD
C,Personal,55640,10/1/2020,9/21/2022,0.087479719,NPL
C,Personal,33929,10/1/2020,9/21/2022,0.10899079,NORM
E,Business,52620,10/31/2020,10/5/2025,0.077689252,NORM
E,Business,22306,10/31/2020,10/5/2025,0.064132596,NORM
E,Business,99979,10/31/2020,10/10/2024,0.086599683,NPL
E,Business,77761,10/31/2020,10/21/2022,0.051124722,NORM
E,Business,72171,10/31/2020,10/5/2025,0.086510923,NORM
E,Business,54982,10/31/2020,10/26/2021,0.061257688,NORM
E,Business,70479,10/31/2020,10/21/2022,0.082775709,NPL
E,Business,56513,10/31/2020,10/10/2024,0.068203491,NORM
E,Business,51007,10/31/2020,10/10/2024,0.088418729,NORM
E,Business,30778,10/31/2020,10/5/2025,0.086466297,NORM
E,Business,36818,10/31/2020,10/21/2022,0.059212789,NPL
E,Business,76303,10/31/2020,10/10/2024,0.087127652,NORM
E,Business,62774,10/31/2020,10/26/2021,0.087953953,NPL
E,Business,81535,10/31/2020,10/26/2021,0.055832701,OVRD
E,Business,82227,10/31/2020,10/21/2022,0.074698171,NPL
E,Business,89081,10/31/2020,10/16/2023,0.06694102,NPL
E,Business,23586,10/31/2020,10/5/2025,0.089802242,NPL
E,Business,30817,10/31/2020,10/10/2024,0.059153015,NORM
E,Business,23337,10/31/2020,10/10/2024,0.067421551,OVRD
E,Business,62858,10/31/2020,10/21/2022,0.075335162,OVRD
E,Business,50277,10/31/2020,10/21/2022,0.070049519,OVRD
E,Business,85773,10/31/2020,10/10/2024,0.070652036,NORM
E,Business,90072,10/31/2020,10/5/2025,0.082393677,NORM
E,Business,86992,10/31/2020,10/21/2022,0.068282968,NPL
E,Business,14597,10/31/2020,10/21/2022,0.066566343,OVRD
E,Business,65568,10/31/2020,10/10/2024,0.074372826,OVRD
C,Personal,90585,11/30/2020,11/20/2022,0.099465255,NORM
C,Personal,57303,11/30/2020,11/4/2025,0.11605694,NORM
C,Personal,27951,11/30/2020,11/20/2022,0.097463685,OVRD
C,Personal,28552,11/30/2020,11/9/2024,0.091376821,NPL
C,Personal,35924,11/30/2020,11/20/2022,0.107545349,OVRD
C,Personal,82688,11/30/2020,11/25/2021,0.108018926,NORM
C,Personal,45225,11/30/2020,11/25/2021,0.104825924,NPL
C,Personal,91022,11/30/2020,11/15/2023,0.110123303,OVRD
C,Personal,31363,11/30/2020,11/9/2024,0.099698108,NPL
C,Personal,50986,11/30/2020,11/9/2024,0.084672851,NPL
C,Personal,47955,11/30/2020,11/4/2025,0.10980915,NPL
C,Personal,47067,11/30/2020,11/15/2023,0.094363183,NORM
C,Personal,11772,11/30/2020,11/20/2022,0.106634031,NPL
C,Personal,12931,11/30/2020,11/20/2022,0.10290148,OVRD
C,Personal,45859,11/30/2020,11/20/2022,0.100910061,OVRD
C,Personal,27085,11/30/2020,11/25/2021,0.100347477,OVRD
C,Personal,49056,11/30/2020,11/25/2021,0.098824962,NPL
C,Personal,19534,11/30/2020,11/9/2024,0.093479641,NORM
C,Personal,58589,11/30/2020,11/9/2024,0.100749568,NORM
C,Personal,43802,11/30/2020,11/4/2025,0.105890701,OVRD
C,Personal,14304,11/30/2020,11/20/2022,0.116175321,NPL
C,Personal,88347,11/30/2020,11/9/2024,0.113441386,NPL
C,Personal,64760,11/30/2020,11/9/2024,0.096468555,NPL
C,Personal,41590,11/30/2020,11/20/2022,0.084757168,NORM
C,Personal,75627,11/30/2020,11/9/2024,0.085763921,NPL
C,Personal,73682,11/30/2020,11/9/2024,0.113213846,NORM
C,Personal,71964,11/30/2020,11/15/2023,0.096453279,NPL
C,Personal,87319,11/30/2020,11/15/2023,0.100899343,NPL
C,Personal,52056,11/30/2020,11/4/2025,0.099532778,NORM
C,Personal,28039,11/30/2020,11/15/2023,0.097933458,NPL
C,Personal,94361,11/30/2020,11/9/2024,0.093473624,NPL
C,Personal,41382,11/30/2020,11/25/2021,0.093599764,OVRD
C,Personal,40022,11/30/2020,11/25/2021,0.116236936,OVRD
C,Personal,28711,11/30/2020,11/15/2023,0.087100042,NORM
C,Personal,33690,11/30/2020,11/15/2023,0.086162325,NORM
C,Personal,58237,11/30/2020,11/20/2022,0.119381033,OVRD
C,Personal,87376,11/30/2020,11/9/2024,0.113668967,NORM
C,Personal,70976,11/30/2020,11/15/2023,0.096821212,OVRD
C,Personal,40683,11/30/2020,11/4/2025,0.091488901,NORM
C,Personal,81822,11/30/2020,11/20/2022,0.085205544,NORM
C,Personal,16957,11/30/2020,11/9/2024,0.09810677,OVRD
C,Personal,86747,11/30/2020,11/20/2022,0.110157076,NPL
C,Personal,36791,11/30/2020,11/9/2024,0.116085155,OVRD
C,Personal,46803,11/30/2020,11/15/2023,0.098513547,OVRD
C,Personal,18204,11/30/2020,11/25/2021,0.103445265,NPL
C,Personal,77390,11/30/2020,11/4/2025,0.118627664,NORM
C,Personal,54889,11/30/2020,11/20/2022,0.105000581,OVRD
C,Personal,82494,11/30/2020,11/25/2021,0.104081898,OVRD
C,Personal,61377,11/30/2020,11/25/2021,0.1058935,NPL
C,Personal,70374,11/30/2020,11/9/2024,0.119517705,NPL
C,Personal,78900,11/30/2020,11/9/2024,0.093249371,NPL
C,Personal,93025,11/30/2020,11/15/2023,0.090598115,OVRD
C,Personal,37004,11/30/2020,11/15/2023,0.111588287,OVRD
C,Personal,13219,11/30/2020,11/15/2023,0.091835431,NPL
C,Personal,42651,11/30/2020,11/25/2021,0.080237781,NPL
C,Personal,17432,11/30/2020,11/15/2023,0.104878373,NPL
C,Personal,16280,11/30/2020,11/9/2024,0.080531426,NORM
C,Personal,31942,11/30/2020,11/4/2025,0.083894665,NORM
C,Personal,90132,11/30/2020,11/15/2023,0.083715896,NPL
C,Personal,64727,11/30/2020,11/25/2021,0.117283032,NORM
C,Personal,80762,11/30/2020,11/25/2021,0.099627074,OVRD
C,Personal,71275,11/30/2020,11/25/2021,0.085686439,NORM
C,Personal,77263,11/30/2020,11/4/2025,0.105145824,OVRD
C,Personal,81648,11/30/2020,11/15/2023,0.085918768,NPL
C,Personal,12583,11/30/2020,11/4/2025,0.115725965,NPL
C,Personal,38902,11/30/2020,11/15/2023,0.104264039,NPL
C,Personal,47960,11/30/2020,11/25/2021,0.091195341,OVRD
C,Personal,67442,11/30/2020,11/4/2025,0.113431257,NPL
C,Personal,81952,11/30/2020,11/20/2022,0.114103003,NORM
C,Personal,52572,11/30/2020,11/9/2024,0.092685842,NPL
C,Personal,34210,11/30/2020,11/4/2025,0.108462371,NORM
C,Personal,98386,11/30/2020,11/25/2021,0.117260548,NORM
C,Personal,70175,11/30/2020,11/20/2022,0.106674653,NPL
C,Personal,37542,11/30/2020,11/9/2024,0.098002308,OVRD
C,Personal,34074,11/30/2020,11/25/2021,0.10371664,NPL
C,Personal,84049,11/30/2020,11/4/2025,0.107734905,NPL
C,Personal,59713,11/30/2020,11/25/2021,0.082157925,OVRD
C,Personal,91063,11/30/2020,11/4/2025,0.088635924,OVRD
C,Personal,91866,11/30/2020,11/9/2024,0.090115496,NPL
C,Personal,48464,11/30/2020,11/25/2021,0.118513895,OVRD
C,Personal,80787,11/30/2020,11/15/2023,0.111333242,NORM
C,Personal,71702,11/30/2020,11/20/2022,0.107711033,NORM
C,Personal,69257,11/30/2020,11/9/2024,0.114384211,NPL
C,Personal,22867,11/30/2020,11/9/2024,0.112712983,NORM
C,Personal,82985,11/30/2020,11/15/2023,0.087422815,OVRD
C,Personal,59948,11/30/2020,11/20/2022,0.1119375,OVRD
C,Personal,93264,11/30/2020,11/4/2025,0.111528811,OVRD
C,Personal,99814,11/30/2020,11/4/2025,0.103275358,NORM
C,Personal,99565,11/30/2020,11/25/2021,0.116360893,NORM
C,Personal,73004,11/30/2020,11/20/2022,0.108371063,OVRD
C,Personal,33599,11/30/2020,11/15/2023,0.087801309,OVRD
A,Business,51365,12/30/2020,12/20/2022,0.085847344,OVRD
A,Business,75665,12/30/2020,12/25/2021,0.083695902,OVRD
A,Business,26369,12/30/2020,12/25/2021,0.057804071,NPL
A,Business,73733,12/30/2020,12/20/2022,0.082968723,OVRD
A,Business,23597,12/30/2020,12/15/2023,0.074658308,NORM
A,Business,65727,12/30/2020,12/4/2025,0.064748437,NPL
A,Business,27152,12/30/2020,12/15/2023,0.05323958,NORM
A,Business,16828,12/30/2020,12/9/2024,0.051806167,NORM
A,Business,34254,12/30/2020,12/25/2021,0.089904159,NPL
A,Business,20982,12/30/2020,12/9/2024,0.089867827,NPL
A,Business,98687,12/30/2020,12/4/2025,0.086418931,NPL
A,Business,23605,12/30/2020,12/9/2024,0.058769736,NORM
A,Business,85710,12/30/2020,12/4/2025,0.064195679,NPL
A,Business,95864,12/30/2020,12/9/2024,0.070843465,NPL
A,Business,21490,12/30/2020,12/15/2023,0.050028008,NORM
A,Business,99272,12/30/2020,12/25/2021,0.068148263,NORM
A,Business,27067,12/30/2020,12/15/2023,0.085301024,OVRD
A,Business,75909,12/30/2020,12/4/2025,0.089381017,OVRD
A,Business,90238,12/30/2020,12/4/2025,0.072345516,NORM
A,Business,34799,12/30/2020,12/9/2024,0.067801778,NPL
A,Business,51669,12/30/2020,12/4/2025,0.081787917,OVRD
A,Business,57481,12/30/2020,12/25/2021,0.087717879,NORM
A,Business,65389,12/30/2020,12/9/2024,0.081347494,NORM
A,Business,22932,12/30/2020,12/20/2022,0.064322976,NPL
A,Business,41152,12/30/2020,12/15/2023,0.060291001,NPL
A,Business,31606,12/30/2020,12/4/2025,0.088730776,OVRD
A,Business,86380,12/30/2020,12/4/2025,0.078657334,NORM
A,Business,91872,12/30/2020,12/9/2024,0.051114093,NPL
A,Business,88110,12/30/2020,12/20/2022,0.051903614,OVRD
A,Business,70430,12/30/2020,12/25/2021,0.0758716,NORM
A,Business,54599,12/30/2020,12/4/2025,0.071386966,OVRD
A,Business,31374,12/30/2020,12/15/2023,0.05876604,NPL
A,Business,84088,12/30/2020,12/25/2021,0.071601721,NPL
A,Business,47710,12/30/2020,12/4/2025,0.057354399,OVRD
A,Business,97220,12/30/2020,12/4/2025,0.056403584,NPL
A,Business,29674,12/30/2020,12/25/2021,0.054555998,NPL
A,Business,84982,12/30/2020,12/20/2022,0.0585183,NPL
A,Business,94505,12/30/2020,12/4/2025,0.070491678,NORM
A,Business,79337,12/30/2020,12/15/2023,0.072580739,OVRD
A,Business,69674,12/30/2020,12/25/2021,0.080227708,OVRD
A,Business,18331,12/30/2020,12/15/2023,0.078071924,OVRD
A,Business,27160,12/30/2020,12/25/2021,0.064783827,NORM
A,Business,37458,12/30/2020,12/20/2022,0.056562285,NPL
A,Business,60944,12/30/2020,12/25/2021,0.056707508,NPL
A,Business,76233,12/30/2020,12/4/2025,0.069633452,NPL
A,Business,19667,12/30/2020,12/20/2022,0.085210861,NPL
A,Business,78674,12/30/2020,12/4/2025,0.082367839,NORM
A,Business,78165,12/30/2020,12/4/2025,0.052028258,NPL
A,Business,10280,12/30/2020,12/9/2024,0.061061945,OVRD
A,Business,16414,12/30/2020,12/9/2024,0.051551096,NORM
A,Business,17112,12/30/2020,12/25/2021,0.051165949,NPL
A,Business,70133,12/30/2020,12/20/2022,0.079550014,NPL
A,Business,29063,12/30/2020,12/25/2021,0.062866182,NORM
A,Business,99151,12/30/2020,12/4/2025,0.056488383,NORM
A,Business,52252,12/30/2020,12/25/2021,0.078267827,NORM
A,Business,73866,12/30/2020,12/9/2024,0.065438227,NORM
A,Business,34752,12/30/2020,12/15/2023,0.071513175,NORM
A,Business,34856,12/30/2020,12/25/2021,0.062216489,OVRD
A,Business,61629,12/30/2020,12/25/2021,0.0836948,NORM
A,Business,63992,12/30/2020,12/20/2022,0.058588485,NPL
A,Business,42364,12/30/2020,12/25/2021,0.082996596,NPL
A,Business,32510,12/30/2020,12/4/2025,0.050130558,OVRD
A,Business,16331,12/30/2020,12/20/2022,0.080045061,OVRD
A,Business,94158,12/30/2020,12/4/2025,0.075013625,NPL
A,Business,17156,12/30/2020,12/20/2022,0.088457652,NPL
A,Business,17319,12/30/2020,12/25/2021,0.087596336,NPL
A,Business,98783,12/30/2020,12/9/2024,0.077726698,NORM
A,Business,27848,12/30/2020,12/4/2025,0.07632276,NORM
A,Business,16368,12/30/2020,12/15/2023,0.073997083,NPL
A,Business,75373,12/30/2020,12/4/2025,0.081478065,OVRD
A,Business,46803,12/30/2020,12/4/2025,0.066453568,NPL
A,Business,82780,12/30/2020,12/20/2022,0.083737235,NORM
A,Business,21884,12/30/2020,12/15/2023,0.082830252,NORM
A,Business,85295,12/30/2020,12/4/2025,0.056110849,NORM
A,Business,87567,12/30/2020,12/4/2025,0.055608971,NORM
A,Business,13966,12/30/2020,12/9/2024,0.059053991,NORM
A,Business,20495,12/30/2020,12/4/2025,0.075853482,NPL
A,Business,80681,12/30/2020,12/4/2025,0.074187307,OVRD
D,Home,92656,1/29/2021,1/14/2024,0.096925554,NORM
D,Home,90379,1/29/2021,1/8/2025,0.111983387,NPL
D,Home,53710,1/29/2021,1/14/2024,0.107122662,OVRD
D,Home,62749,1/29/2021,1/24/2022,0.109020077,OVRD
D,Home,46669,1/29/2021,1/24/2022,0.11180304,OVRD
D,Home,43777,1/29/2021,1/19/2023,0.104325742,NORM
D,Home,60851,1/29/2021,1/14/2024,0.08554498,OVRD
D,Home,83904,1/29/2021,1/14/2024,0.085507255,OVRD
D,Home,85058,1/29/2021,1/14/2024,0.094601061,NPL
D,Home,56065,1/29/2021,1/14/2024,0.080212917,NORM
D,Home,84585,1/29/2021,1/8/2025,0.094664544,NORM
D,Home,37721,1/29/2021,1/8/2025,0.097514272,OVRD
D,Home,32471,1/29/2021,1/3/2026,0.107912058,NPL
D,Home,52584,1/29/2021,1/8/2025,0.08283002,NPL
D,Home,23145,1/29/2021,1/19/2023,0.097009717,OVRD
D,Home,64795,1/29/2021,1/19/2023,0.085263246,NORM
D,Home,60399,1/29/2021,1/19/2023,0.113367986,NPL
D,Home,41019,1/29/2021,1/3/2026,0.085195777,NPL
D,Home,79985,1/29/2021,1/14/2024,0.100398512,NORM
D,Home,49182,1/29/2021,1/3/2026,0.095105818,OVRD
D,Home,92491,1/29/2021,1/8/2025,0.094635524,NPL
D,Home,34853,1/29/2021,1/24/2022,0.105066795,OVRD
D,Home,82045,1/29/2021,1/3/2026,0.108163313,NORM
D,Home,74447,1/29/2021,1/14/2024,0.080178065,NORM
D,Home,22175,1/29/2021,1/8/2025,0.104976667,OVRD
D,Home,26329,1/29/2021,1/24/2022,0.080558406,OVRD
D,Home,59282,1/29/2021,1/8/2025,0.090141041,NPL
D,Home,90180,1/29/2021,1/14/2024,0.10759706,OVRD
D,Home,16162,1/29/2021,1/24/2022,0.091110808,NPL
A,Personal,28161,2/28/2021,2/18/2023,0.090264691,NPL
A,Personal,82444,2/28/2021,2/7/2025,0.086896924,NORM
A,Personal,70034,2/28/2021,2/23/2022,0.11164353,OVRD
A,Personal,11813,2/28/2021,2/23/2022,0.092059894,OVRD
A,Personal,37001,2/28/2021,2/18/2023,0.115380192,NORM
A,Personal,61635,2/28/2021,2/13/2024,0.113520923,OVRD
A,Personal,16667,2/28/2021,2/2/2026,0.087375222,NPL
A,Personal,81398,2/28/2021,2/23/2022,0.119202321,NPL
A,Personal,56609,2/28/2021,2/13/2024,0.080484171,OVRD
A,Personal,47767,2/28/2021,2/18/2023,0.110891621,NPL
A,Personal,64450,2/28/2021,2/13/2024,0.113095313,NORM
A,Personal,74994,2/28/2021,2/2/2026,0.106098669,NORM
A,Personal,91096,2/28/2021,2/18/2023,0.100530273,NPL
A,Personal,94025,2/28/2021,2/7/2025,0.10150884,NORM
A,Personal,64184,2/28/2021,2/18/2023,0.097019923,OVRD
A,Personal,24749,2/28/2021,2/13/2024,0.108156943,OVRD
A,Personal,96070,2/28/2021,2/7/2025,0.088444517,NPL
A,Personal,88196,2/28/2021,2/13/2024,0.113147519,NORM
A,Personal,32458,2/28/2021,2/2/2026,0.090894462,NORM
A,Personal,24023,2/28/2021,2/23/2022,0.082974914,OVRD
A,Personal,53873,2/28/2021,2/7/2025,0.096361228,NPL
A,Personal,27451,2/28/2021,2/23/2022,0.085721679,NPL
A,Personal,56621,2/28/2021,2/23/2022,0.084742336,NORM
A,Personal,69538,2/28/2021,2/2/2026,0.105411455,NPL
A,Personal,81108,2/28/2021,2/18/2023,0.097275356,NORM
A,Personal,43877,2/28/2021,2/13/2024,0.087747485,OVRD
A,Personal,96081,2/28/2021,2/2/2026,0.113682243,OVRD
A,Personal,19617,2/28/2021,2/13/2024,0.089250261,OVRD
A,Personal,82212,2/28/2021,2/18/2023,0.080871425,NPL
A,Personal,22445,2/28/2021,2/2/2026,0.094803237,OVRD
A,Personal,56442,2/28/2021,2/18/2023,0.099406152,NPL
A,Personal,60765,2/28/2021,2/13/2024,0.087407426,OVRD
A,Personal,43839,2/28/2021,2/23/2022,0.08795713,NORM
A,Personal,38324,2/28/2021,2/18/2023,0.085567198,OVRD
A,Personal,13904,2/28/2021,2/23/2022,0.102002697,OVRD
A,Personal,89032,2/28/2021,2/2/2026,0.11328621,NORM
A,Personal,18124,2/28/2021,2/13/2024,0.104143551,NORM
A,Personal,61218,2/28/2021,2/2/2026,0.089203617,NORM
A,Personal,53310,2/28/2021,2/7/2025,0.104111139,NORM
A,Personal,38930,2/28/2021,2/2/2026,0.080746306,NPL
A,Personal,97100,2/28/2021,2/23/2022,0.084692618,OVRD
A,Personal,67618,2/28/2021,2/23/2022,0.080663485,OVRD
A,Personal,59592,2/28/2021,2/18/2023,0.089456083,OVRD
A,Personal,58737,2/28/2021,2/23/2022,0.118032654,OVRD
A,Personal,92631,2/28/2021,2/7/2025,0.114944355,NORM
A,Personal,21260,2/28/2021,2/7/2025,0.116359659,OVRD
A,Personal,48283,2/28/2021,2/7/2025,0.0986647,NORM
A,Personal,17878,2/28/2021,2/23/2022,0.090856025,OVRD
A,Personal,16604,2/28/2021,2/2/2026,0.109291785,OVRD
A,Personal,24818,2/28/2021,2/18/2023,0.108872109,NORM
A,Personal,99537,2/28/2021,2/18/2023,0.096280608,NPL
A,Personal,95982,2/28/2021,2/23/2022,0.117050943,NPL
A,Personal,55938,2/28/2021,2/2/2026,0.099062269,OVRD
A,Personal,60325,2/28/2021,2/2/2026,0.083797205,OVRD
A,Personal,45395,2/28/2021,2/13/2024,0.085304921,NPL
A,Personal,66230,2/28/2021,2/7/2025,0.099341703,OVRD
A,Personal,80258,2/28/2021,2/23/2022,0.113511515,NPL
A,Personal,53637,2/28/2021,2/7/2025,0.087004595,NORM
A,Personal,75254,2/28/2021,2/13/2024,0.096142994,NORM
A,Home,82681,3/30/2021,3/14/2024,0.115218309,NORM
A,Home,74015,3/30/2021,3/14/2024,0.102166964,NPL
A,Home,68998,3/30/2021,3/25/2022,0.088235705,OVRD
A,Home,16496,3/30/2021,3/9/2025,0.087302576,NORM
A,Home,70983,3/30/2021,3/25/2022,0.097173114,OVRD
A,Home,55976,3/30/2021,3/25/2022,0.086064996,NPL
A,Home,57462,3/30/2021,3/4/2026,0.083847107,OVRD
A,Home,35656,3/30/2021,3/20/2023,0.088189565,NORM
A,Home,21999,3/30/2021,3/25/2022,0.082693982,NORM
A,Home,52808,3/30/2021,3/20/2023,0.116609898,NPL
A,Home,96609,3/30/2021,3/14/2024,0.104452041,OVRD
A,Home,77254,3/30/2021,3/14/2024,0.112051126,NORM
A,Home,20587,3/30/2021,3/4/2026,0.108266064,NORM
A,Home,33928,3/30/2021,3/25/2022,0.08287528,OVRD
A,Home,17971,3/30/2021,3/14/2024,0.10754557,OVRD
A,Home,15457,3/30/2021,3/9/2025,0.089090815,NPL
A,Home,67067,3/30/2021,3/20/2023,0.100997993,NORM
A,Home,18429,3/30/2021,3/25/2022,0.093520857,NPL
